;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;MUNICIPIO;PAIS;PAIS_NACIMIENTO;SEXO_VICTIMA;CANTIDAD POBLACIONAL;ZONA PREDOMINANTE
2986;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;DAGUA;Colombia;Colombia;FEMENINO;4852896;URBANO
2987;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;PRIMERA INFANCIA 0 - 5;SI;SI;SI;CALI;Colombia;;FEMENINO;4852896;URBANO
2988;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
2989;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;TRUJILLO;Colombia;Colombia;FEMENINO;4852896;URBANO
2990;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;CIÉNAGA;Colombia;Colombia;FEMENINO;1326341;URBANO
2991;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2992;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;FACATATIVÁ;Colombia;;FEMENINO;2887005;URBANO
2993;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;NO;SI;CAQUEZA;Colombia;;FEMENINO;2887005;URBANO
2994;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;GUADALAJARA DE BUGA;Colombia;Colombia;FEMENINO;4852896;URBANO
2995;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;ARAUCA;Colombia;;FEMENINO;275814;URBANO
2996;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2997;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
2998;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;NO;SI;SI;GUARNE;Colombia;;FEMENINO;6845057;URBANO
2999;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;NO;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3000;2019;2018;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;NO;NO;SI;YUMBO;Colombia;Colombia;FEMENINO;4852896;URBANO
3001;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;NO;NO;SI;GUARNE;Colombia;Colombia;FEMENINO;6845057;URBANO
3002;2019;2019;NO;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;NO;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3003;2020;2012;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;MEDELLÍN;Colombia;;FEMENINO;6845057;URBANO
3004;2020;2012;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
3005;2020;2012;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;MEDELLÍN;Colombia;;MASCULINO;6845057;URBANO
3006;2020;2012;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3007;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3008;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3009;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;BOGOTÁ, D.C.;Colombia;;MASCULINO;8380801;URBANO
3010;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;SAN VICENTE DEL CAGUÁN;Colombia;Colombia;FEMENINO;508534;URBANO
3011;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;YOPAL;Colombia;Venezuela;FEMENINO;387822;URBANO
3012;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;BUENOS AIRES;Colombia;;FEMENINO;1437141;RURAL
3013;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;VALLEDUPAR;Colombia;Colombia;FEMENINO;1089783;URBANO
3014;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;VALLEDUPAR;Colombia;Colombia;FEMENINO;1089783;URBANO
3015;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;ACEVEDO;Colombia;Colombia;FEMENINO;1225260;URBANO
3016;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;ACEVEDO;Colombia;Colombia;FEMENINO;1225260;URBANO
3017;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;PITALITO;Colombia;Colombia;FEMENINO;1225260;URBANO
3018;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;RIOHACHA;Colombia;Colombia;MASCULINO;1093733;URBANO
3019;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;RIOHACHA;Colombia;Colombia;FEMENINO;1093733;URBANO
3020;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;VILLAVICENCIO;Colombia;Colombia;FEMENINO;1053871;URBANO
3021;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTO MAYOR DE 60;SI;SI;SI;BUCARAMANGA;Colombia;Colombia;FEMENINO;2110608;URBANO
3022;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;PLANADAS;Colombia;Colombia;FEMENINO;1427423;URBANO
3023;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;GUAMO;Colombia;;FEMENINO;1427423;URBANO
3024;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;INFANCIA 6 - 11;SI;NO;SI;PLANADAS;Colombia;Colombia;FEMENINO;1427423;URBANO
3025;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;PLANADAS;Colombia;Colombia;FEMENINO;1427423;URBANO
3026;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;PRE-ADOLESCENTE 12 - 13;SI;NO;SI;PLANADAS;Colombia;Colombia;MASCULINO;1427423;URBANO
3027;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;ALCALÁ;Colombia;Colombia;FEMENINO;4852896;URBANO
3028;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;CALI;Colombia;;FEMENINO;4852896;URBANO
3029;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;CARTAGO;Colombia;Colombia;FEMENINO;4852896;URBANO
3030;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;CARTAGO;Colombia;Colombia;MASCULINO;4852896;URBANO
3031;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
3032;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Caldas;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;LA DORADA;Colombia;Colombia;FEMENINO;997890;URBANO
3033;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Chocó;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;QUIBDO;Colombia;Colombia;FEMENINO;525528;RURAL
3034;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Huila;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;GARZÓN;Colombia;Colombia;FEMENINO;1225260;URBANO
3035;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;VILLAVICENCIO;Colombia;Colombia;FEMENINO;1053871;URBANO
3036;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;CIUDAD BOLÍVAR;Colombia;;FEMENINO;6845057;URBANO
3037;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;GIRARDOTA;Colombia;Colombia;FEMENINO;6845057;URBANO
3038;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
3039;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;BETULIA;Colombia;Colombia;FEMENINO;6845057;URBANO
3040;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
3041;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
3042;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;BOGOTÁ, D.C.;Colombia;;FEMENINO;8380801;URBANO
3043;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;BOGOTÁ, D.C.;Colombia;;FEMENINO;8380801;URBANO
3044;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3045;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
3046;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;SI;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
3047;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;CARTAGENA;Colombia;Colombia;FEMENINO;2219461;URBANO
3048;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;DUITAMA;Colombia;Colombia;FEMENINO;1286996;URBANO
3049;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;MARMATO;Colombia;Colombia;FEMENINO;997890;URBANO
3050;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;AGUSTÍN CODAZZI;Colombia;Colombia;FEMENINO;1089783;URBANO
3051;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTO MAYOR DE 60;SI;NO;SI;SUESCA;Colombia;Colombia;FEMENINO;2887005;URBANO
3052;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;JUVENTUD 18 - 28;SI;NO;SI;SUESCA;Colombia;Colombia;FEMENINO;2887005;URBANO
3053;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;NEIVA;Colombia;Colombia;FEMENINO;1225260;URBANO
3054;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;GARZÓN;Colombia;;FEMENINO;1225260;URBANO
3055;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;SI;SI;GRANADA;Colombia;;FEMENINO;1053871;URBANO
3056;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;NO;SI;COLÓN;Colombia;Colombia;FEMENINO;1851658;URBANO
3057;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;COLÓN;Colombia;Colombia;FEMENINO;1851658;URBANO
3058;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;BUCARAMANGA;Colombia;Colombia;FEMENINO;2110608;URBANO
3059;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;GIRÓN;Colombia;Colombia;FEMENINO;2110608;URBANO
3060;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;LANDÁZURI;Colombia;Colombia;FEMENINO;2110608;URBANO
3061;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;IBAGUÉ;Colombia;Colombia;FEMENINO;1427423;URBANO
3062;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
3063;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;CALI;Colombia;Colombia;FEMENINO;4852896;URBANO
3064;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;BOGOTÁ, D.C.;Colombia;Colombia;FEMENINO;8380801;URBANO
3065;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Tolima;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;IBAGUÉ;Colombia;Colombia;FEMENINO;1427423;URBANO
3066;2020;2020;NO;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;TULUÁ;Colombia;España;FEMENINO;4852896;URBANO
3067;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADOLESCENTE 14 - 17;SI;NO;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
3068;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADOLESCENTE 14 - 17;SI;NO;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3069;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADOLESCENTE 14 - 17;SI;SI;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3070;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3071;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;;FEMENINO;6845057;URBANO
3072;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;;MASCULINO;6845057;URBANO
3073;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
3074;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3075;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;SI;SI;MEDELLÍN;Colombia;Venezuela;MASCULINO;6845057;URBANO
3076;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;ADULTO MAYOR DE 60;SI;SI;SI;MEDELLÍN;Colombia;;MASCULINO;6845057;URBANO
3077;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;MEDELLÍN;Colombia;;MASCULINO;6845057;URBANO
3078;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3079;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;SI;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3080;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;SI;SI;MEDELLÍN;Colombia;Venezuela;MASCULINO;6845057;URBANO
3081;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;MEDELLÍN;Colombia;Colombia;FEMENINO;6845057;URBANO
3082;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;MEDELLÍN;Colombia;Colombia;MASCULINO;6845057;URBANO
3083;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;BELLO;Colombia;;FEMENINO;6845057;URBANO
3084;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;COPACABANA;Colombia;Colombia;FEMENINO;6845057;URBANO
3085;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;ARAUCA;Colombia;Colombia;FEMENINO;275814;URBANO
3086;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;SOLEDAD;Colombia;Colombia;FEMENINO;2601116;URBANO
3087;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;BARRANQUILLA;Colombia;Colombia;MASCULINO;2601116;URBANO
3088;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;BARRANQUILLA;Colombia;;FEMENINO;2601116;URBANO
3089;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
3090;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;SANTO TOMÁS;Colombia;Colombia;FEMENINO;2601116;URBANO
3091;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;BARRANQUILLA;Colombia;Colombia;FEMENINO;2601116;URBANO
3092;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;MALAMBO;Colombia;Colombia;FEMENINO;2601116;URBANO
3093;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;BARRANQUILLA;Colombia;;FEMENINO;2601116;URBANO
